BK050961.1_1	344
BK050961.1_2	445
BK050961.1_3	403
BK050961.1_4	291
BK056799.1_1	398
BK056799.1_2	113
BK056799.1_3	67
BK056799.1_4	938
CP000117.1_1	331
CP000117.1_2	777
CP000117.1_3	213
CP000117.1_4	571
CP000159.1_1	220
CP000159.1_2	456
CP000239.1_1	365
CP000239.1_2	404
CP000239.1_3	427
CP000240.1_1	294
CP000240.1_2	155
CP000240.1_3	406
CP000240.1_4	460
CP000679.1_1	346
CP000679.1_2	1142
CP000679.1_3	82
CP000679.1_4	64
CP000702.1_1	106
CP000702.1_2	403
CP000702.1_3	235
CP000702.1_4	406
CP000768.1_1	414
CP000768.1_2	104
CP000768.1_3	252
CP000768.1_4	414
CP000806.1_1	404
CP000806.1_2	152
CP000806.1_3	124
CP000812.1_1	324
CP000812.1_2	525
CP000812.1_3	497
CP000812.1_4	187
CP000812.1_5	222
CP000828.1_1	352
CP000828.1_2	273
CP000916.1_1	637
CP000916.1_2	102
CP000916.1_3	566
CP000969.1_1	403
CP000969.1_2	106
CP000969.1_3	235
CP000969.1_4	406
CP000970.1_1	422
CP000970.1_2	110
CP000970.1_3	420
CP000970.1_4	128
CP001173.1_1	428
CP001173.1_2	130
CP001173.1_3	287
CP001287.1_1	432
CP001287.1_2	542
CP001287.1_3	104
CP001287.1_4	212
CP001287.1_5	344
CP001287.1_6	698
CP001291.1_1	269
CP001291.1_2	211
CP001291.1_3	384
CP001291.1_4	839
CP001393.1_1	389
CP001393.1_2	142
CP001393.1_3	137
CP001393.1_4	64
CP001600.2_1	128
CP001600.2_2	178
CP001600.2_3	514
CP001600.2_4	288
CP001720.1_1	165
CP001720.1_2	356
CP001720.1_3	157
CP001720.1_4	254
CP001839.1_1	459
CP001839.1_2	325
CP001839.1_3	140
CP001839.1_4	130
CP001839.1_5	156
CP001839.1_6	696
CP001857.1_1	387
CP001857.1_2	77
CP001857.1_3	110
CP001857.1_4	698
CP002059.1_1	322
CP002059.1_2	146
CP002069.1_1	308
CP002069.1_2	362
CP002069.1_3	188
CP002069.1_4	270
CP002069.1_5	201
CP002069.1_6	351
CP002069.1_7	324
CP002070.1_1	634
CP002070.1_2	239
CP002070.1_3	162
CP002070.1_4	376
CP002071.1_1	439
CP002071.1_2	256
CP002071.1_3	98
CP002071.1_4	1160
CP002101.1_1	371
CP002101.1_2	88
CP002101.1_3	727
CP002101.1_4	250
CP002105.1_1	430
CP002105.1_2	647
CP002105.1_3	295
CP002105.1_4	449
CP002105.1_5	443
CP002105.1_6	233
CP002164.1_1	342
CP002164.1_2	100
CP002164.1_3	459
CP002164.1_4	151
CP002164.1_5	77
CP002164.1_6	513
CP002219.1_1	386
CP002219.1_2	102
CP002219.1_3	373
CP002219.1_4	172
CP002219.1_5	231
CP002219.1_6	653
CP002219.1_7	393
CP002219.1_8	381
CP002326.1_1	375
CP002326.1_2	208
CP002326.1_3	435
CP002326.1_4	143
CP002326.1_5	288
CP002326.1_6	141
CP002326.1_7	106
CP002348.1_1	403
CP002348.1_2	83
CP002348.1_3	369
CP002351.1_1	143
CP002351.1_2	466
CP002351.1_3	386
CP002472.1_1	377
CP002472.1_2	131
CP002543.1_1	438
CP002543.1_2	66
CP002543.1_3	327
CP002543.1_4	281
CP002543.1_5	564
CP002770.1_1	519
CP002770.1_2	216
CP003001.1_1	357
CP003001.1_2	1141
CP003001.1_3	83
CP003001.1_4	64
CP003056.1_1	131
CP003056.1_2	377
CP003083.1_1	378
CP003083.1_2	706
CP003083.1_3	376
CP003083.1_4	104
CP003096.1_1	307
CP003096.1_2	628
CP003284.1_1	569
CP003362.1_1	101
CP003362.1_2	375
CP003362.1_3	492
CP003362.1_4	225
CP003363.1_1	420
CP003363.1_2	74
CP003363.1_3	429
CP003363.1_4	374
CP003408.1_1	403
CP003408.1_2	106
CP003408.1_3	287
CP003408.1_4	417
CP003409.1_1	403
CP003409.1_2	106
CP003409.1_3	235
CP003409.1_4	406
CP003548.1_1	464
CP003548.1_2	236
CP003548.1_3	416
CP003548.1_4	811
CP003549.1_1	409
CP003549.1_2	447
CP003549.1_3	619
CP003549.1_4	330
CP003591.1_1	538
CP003591.1_2	393
CP003591.1_3	109
CP003591.1_4	80
CP003591.1_5	268
CP003591.1_6	63
CP003597.1_1	420
CP003597.1_2	91
CP003597.1_3	62
CP003597.1_4	584
CP003600.1_1	284
CP003600.1_2	401
CP003600.1_3	399
CP003610.1_1	864
CP003610.1_2	60
CP003610.1_3	593
CP003610.1_4	359
CP003620.1_1	396
CP003620.1_2	348
CP003620.1_3	346
CP003630.1_1	1046
CP003630.1_2	301
CP003630.1_3	102
CP003630.1_4	421
CP003653.1_1	152
CP003653.1_2	454
CP003653.1_3	406
CP003653.1_4	263
CP003653.1_5	257
CP003659.1_1	205
CP003659.1_2	152
CP003723.1_1	457
CP003723.1_2	187
CP003723.1_3	486
CP003723.1_4	38
CP003723.1_5	452
CP003723.1_6	47
CP003723.1_7	368
CP003904.1_1	428
CP003904.1_2	149
CP003904.1_3	139
CP003904.1_4	624
CP003905.1_1	428
CP003905.1_2	149
CP003905.1_3	139
CP003905.1_4	624
CP003906.1_1	428
CP003906.1_2	149
CP003906.1_3	139
CP003906.1_4	624
CP003945.1_1	272
CP003945.1_2	370
CP003945.1_3	422
CP003945.1_4	363
CP003945.1_5	491
CP004077.1_1	106
CP004077.1_2	403
CP004077.1_3	155
CP004077.1_4	670
CP005492.3_1	305
CP005492.3_2	288
CP005586.1_1	328
CP005586.1_2	371
CP005586.1_3	535
CP005586.1_4	491
CP006254.2_1	150
CP006254.2_2	73
CP006254.2_3	554
CP006254.2_4	446
CP007013.1_1	403
CP007013.1_2	106
CP007013.1_3	235
CP007013.1_4	406
CP007062.1_1	193
CP007062.1_2	65
CP007062.1_3	395
CP007062.1_4	452
CP007062.1_5	47
CP007062.1_6	231
CP007062.1_7	83
CP007141.1_1	430
CP007141.1_2	113
CP007141.1_3	156
CP007141.1_4	402
CP007141.1_5	559
CP007141.1_6	625
CP007141.1_7	323
CP007141.1_8	285
CP007141.1_9	328
CP007452.1_1	482
CP007452.1_2	392
CP007452.1_3	423
CP007452.1_4	365
CP007452.1_5	264
CP007633.1_1	266
CP007633.1_2	471
CP007633.1_3	566
CP008903.1_1	370
CP008903.1_2	490
CP008903.1_3	94
CP009277.1_1	484
CP009277.1_2	450
CP009277.1_3	220
CP009277.1_4	386
CP009277.1_5	79
CP009277.1_6	145
CP009503.1_1	294
CP009503.1_2	80
CP009503.1_3	579
CP009503.1_4	71
CP009504.1_1	579
CP009504.1_2	80
CP009504.1_3	371
CP009504.1_4	338
CP009504.1_5	167
CP009505.1_1	704
CP009505.1_2	275
CP009509.1_1	827
CP009509.1_2	134
CP009509.1_3	75
CP009510.1_1	75
CP009510.1_2	134
CP009510.1_3	827
CP009512.1_1	75
CP009512.1_2	134
CP009512.1_3	827
CP009514.1_1	827
CP009514.1_2	134
CP009514.1_3	75
CP009516.1_1	299
CP009516.1_2	82
CP009516.1_3	207
CP009516.1_4	264
CP009518.1_1	294
CP009518.1_2	240
CP009518.1_3	224
CP009518.1_4	293
CP009518.1_5	560
CP009518.1_6	140
CP009526.1_1	765
CP009526.1_2	106
CP009526.1_3	371
CP009526.1_4	84
CP009526.1_5	370
CP009530.1_1	258
CP009530.1_2	109
CP009530.1_3	134
CP009530.1_4	165
CP009539.1_1	420
CP009539.1_2	109
CP009539.1_3	430
CP009539.1_4	290
CP010129.1_1	420
CP010129.1_2	110
CP010129.1_3	422
CP010129.1_4	288
CP010160.1_1	422
CP010160.1_2	110
CP010160.1_3	420
CP010160.1_4	128
CP010436.1_1	428
CP010436.1_2	149
CP010436.1_3	139
CP010436.1_4	624
CP010967.1_1	106
CP010967.1_2	403
CP010967.1_3	155
CP010967.1_4	670
CP010995.1_1	120
CP010995.1_2	203
CP011078.1_1	420
CP011078.1_2	109
CP011078.1_3	430
CP011078.1_4	290
CP011104.1_1	148
CP011104.1_2	142
CP011104.1_3	169
CP011104.1_4	346
CP011107.1_1	106
CP011107.1_2	403
CP011107.1_3	155
CP011107.1_4	670
CP011108.1_1	106
CP011108.1_2	403
CP011108.1_3	155
CP011108.1_4	670
CP011456.1_1	497
CP011456.1_2	135
CP011456.1_3	420
CP011456.1_4	287
CP011456.1_5	445
CP011482.1_1	428
CP011482.1_2	149
CP011484.1_1	428
CP011484.1_2	149
CP011484.1_3	478
CP011484.1_4	96
CP011832.1_1	371
CP011832.1_2	252
CP011832.1_3	127
CP011832.1_4	427
CP011970.1_1	388
CP011970.1_2	134
CP011970.1_3	100
CP012024.1_1	374
CP012024.1_2	54
CP012024.1_3	94
CP012036.1_1	317
CP012036.1_2	463
CP012036.1_3	416
CP012036.1_4	813
CP012309.1_1	362
CP012309.1_2	90
CP012309.1_3	302
CP012309.1_4	310
CP012321.1_1	362
CP012321.1_2	90
CP012321.1_3	302
CP012321.1_4	310
CP012597.1_1	420
CP012597.1_2	110
CP012597.1_3	422
CP012597.1_4	288
CP012713.1_1	333
CP012713.1_2	761
CP012713.1_3	404
CP012715.1_1	486
CP012715.1_2	38
CP012715.1_3	452
CP012715.1_4	47
CP012715.1_5	368
CP012833.1_1	420
CP012833.1_2	110
CP012833.1_3	422
CP012833.1_4	288
CP013121.1_1	200
CP013121.1_2	93
CP013121.1_3	152
CP013121.1_4	156
CP013121.1_5	204
CP013328.1_1	503
CP013328.1_2	163
CP013328.1_3	574
CP013328.1_4	387
CP013331.1_1	200
CP013331.1_2	387
CP013331.1_3	407
CP013331.1_4	542
CP013331.1_5	82
CP013334.1_1	387
CP013334.1_2	200
CP013334.1_3	226
CP013334.1_4	216
CP013334.1_5	232
CP013336.1_1	200
CP013336.1_2	387
CP013336.1_3	407
CP013336.1_4	542
CP013336.1_5	82
CP013652.1_1	128
CP013652.1_2	380
CP013970.1_1	374
CP013970.1_2	69
CP013970.1_3	95
CP014263.1_1	251
CP014263.1_2	330
CP014263.1_3	393
CP014334.2_1	829
CP014334.2_2	460
CP014334.2_3	605
CP014334.2_4	499
CP014342.1_1	416
CP014342.1_2	36
CP014342.1_3	191
CP014342.1_4	481
CP014342.1_5	307
CP014749.1_1	370
CP014749.1_2	213
CP014749.1_3	649
CP014944.1_1	421
CP014944.1_2	109
CP014944.1_3	420
CP015435.1_1	401
CP015435.1_2	231
CP015436.1_1	485
CP015436.1_2	142
CP016106.1_1	146
CP016106.1_2	196
CP016106.1_3	123
CP016155.1_1	146
CP016155.1_2	196
CP016155.1_3	123
CP016552.1_1	184
CP016552.1_2	590
CP016552.1_3	370
CP016552.1_4	357
CP017019.1_1	409
CP017019.1_2	248
CP017025.1_1	605
CP017025.1_2	407
CP017025.1_3	143
CP017025.1_4	400
CP017029.1_1	277
CP017029.1_2	616
CP017029.1_3	137
CP017029.1_4	399
CP017029.1_5	236
CP017029.1_6	388
CP017029.1_7	359
CP017236.1_1	300
CP017236.1_2	47
CP017236.1_3	139
CP017236.1_4	383
CP017603.1_1	160
CP017603.1_2	201
CP017603.1_3	457
CP017603.1_4	273
CP017690.1_1	912
CP017690.1_2	57
CP017692.1_1	393
CP017692.1_2	374
CP017692.1_3	357
CP017692.1_4	816
CP017692.1_5	477
CP017888.1_1	377
CP017888.1_2	131
CP017921.1_1	227
CP017921.1_2	326
CP017921.1_3	453
CP017921.1_4	133
CP017980.1_1	420
CP017980.1_2	110
CP017980.1_3	422
CP017980.1_4	288
CP018103.1_1	422
CP018103.1_2	110
CP018103.1_3	420
CP018103.1_4	128
CP018109.1_1	422
CP018109.1_2	110
CP018109.1_3	420
CP018109.1_4	128
CP018115.1_1	422
CP018115.1_2	110
CP018115.1_3	420
CP018115.1_4	128
CP018121.1_1	422
CP018121.1_2	110
CP018121.1_3	420
CP018121.1_4	128
CP018900.1_1	400
CP018900.1_2	143
CP018900.1_3	344
CP018900.1_4	649
CP019116.1_1	969
CP019116.1_2	784
CP019116.1_3	125
CP019116.1_4	402
CP019225.1_1	637
CP019225.1_2	508
CP019225.1_3	394
CP019418.1_1	422
CP019418.1_2	110
CP019418.1_3	420
CP019418.1_4	128
CP019636.1_1	393
CP019636.1_2	224
CP019636.1_3	168
CP019636.1_4	386
CP019858.1_1	146
CP019858.1_2	196
CP019858.1_3	123
CP019870.1_1	370
CP019870.1_2	133
CP019870.1_3	196
CP019870.1_4	146
CP019961.1_1	420
CP019961.1_2	110
CP019961.1_3	422
CP019961.1_4	288
CP020378.1_1	477
CP020378.1_2	388
CP020378.1_3	861
CP020378.1_4	193
CP020379.1_1	477
CP020379.1_2	388
CP020379.1_3	861
CP020379.1_4	193
CP020380.1_1	477
CP020380.1_2	388
CP020380.1_3	861
CP020380.1_4	193
CP020426.2_1	100
CP020426.2_2	134
CP020426.2_3	388
CP020466.1_1	128
CP020466.1_2	178
CP020466.1_3	514
CP020466.1_4	288
CP020559.1_1	160
CP020559.1_2	201
CP020559.1_3	457
CP020559.1_4	273
CP021056.1_1	489
CP021056.1_2	473
CP021445.1_1	146
CP021445.1_2	196
CP021445.1_3	123
CP021532.1_1	422
CP021532.1_2	110
CP021532.1_3	420
CP021532.1_4	128
CP021683.1_1	420
CP021683.1_2	110
CP021683.1_3	422
CP021683.1_4	288
CP021732.1_1	420
CP021732.1_2	110
CP021732.1_3	422
CP021732.1_4	288
CP021879.1_1	420
CP021879.1_2	110
CP021879.1_3	422
CP021879.1_4	288
CP021934.1_1	375
CP021934.1_2	200
CP021934.1_3	638
CP021934.1_4	320
CP022123.1_1	387
CP022123.1_2	574
CP022123.1_3	163
CP022123.1_4	503
CP022124.1_1	395
CP022124.1_2	65
CP022124.1_3	193
CP022124.1_4	542
CP022124.1_5	245
CP022124.1_6	82
CP022124.1_7	83
CP022524.1_1	146
CP022524.1_2	196
CP022524.1_3	133
CP022524.1_4	370
CP022530.1_1	560
CP022530.1_2	810
CP023184.1_1	420
CP023184.1_2	109
CP023184.1_3	430
CP023184.1_4	290
CP023278.1_1	121
CP023278.1_2	409
CP023278.1_3	354
CP023278.1_4	83
CP023468.1_1	969
CP023468.1_2	784
CP023468.1_3	144
CP023468.1_4	402
CP023834.1_1	422
CP023834.1_2	110
CP023834.1_3	420
CP023834.1_4	128
CP024698.1_1	70
CP024698.1_2	402
CP024698.1_3	650
CP024698.1_4	415
CP024699.1_1	268
CP024699.1_2	216
CP024699.1_3	226
CP024699.1_4	542
CP024699.1_5	132
CP024699.1_6	387
CP024700.1_1	261
CP024700.1_2	454
CP024700.1_3	286
CP024700.1_4	476
CP024700.1_5	157
CP024700.1_6	177
CP024700.1_7	109
CP024701.1_1	260
CP024701.1_2	321
CP024701.1_3	368
CP024701.1_4	415
CP024702.1_1	368
CP024702.1_2	145
CP024702.1_3	99
CP024702.1_4	365
CP024703.1_1	415
CP024703.1_2	137
CP024703.1_3	402
CP024703.1_4	224
CP024704.1_1	260
CP024704.1_2	260
CP024704.1_3	368
CP024704.1_4	415
CP024705.1_1	368
CP024705.1_2	144
CP024705.1_3	99
CP024705.1_4	365
CP024731.1_1	368
CP024731.1_2	229
CP024731.1_3	425
CP024731.1_4	476
CP024731.1_5	286
CP024731.1_6	454
CP024731.1_7	261
CP024785.1_1	862
CP024785.1_2	2362
CP024785.1_3	139
CP024912.1_1	257
CP024912.1_2	170
CP024912.1_3	380
CP024912.1_4	311
CP024948.1_1	428
CP024948.1_2	149
CP024948.1_3	253
CP024948.1_4	220
CP024948.1_5	135
CP025045.1_1	146
CP025045.1_2	196
CP025045.1_3	133
CP025045.1_4	370
CP025047.1_1	146
CP025047.1_2	196
CP025047.1_3	133
CP025047.1_4	370
CP025074.1_1	816
CP025074.1_2	138
CP025074.1_3	388
CP025074.1_4	371
CP025074.1_5	368
CP025074.1_6	243
CP025074.1_7	174
CP025281.1_1	400
CP025281.1_2	143
CP025281.1_3	344
CP025281.1_4	651
CP025627.1_1	420
CP025627.1_2	110
CP025627.1_3	422
CP025627.1_4	288
CP025800.1_1	420
CP025800.1_2	109
CP025800.1_3	430
CP025800.1_4	290
CP025886.1_1	422
CP025886.1_2	110
CP025886.1_3	420
CP025886.1_4	128
CP026323.1_1	428
CP026323.1_2	149
CP026323.1_3	139
CP026323.1_4	624
CP026324.1_1	428
CP026324.1_2	149
CP026324.1_3	139
CP026324.1_4	624
CP026325.1_1	428
CP026325.1_2	149
CP026325.1_3	139
CP026325.1_4	624
CP026326.1_1	428
CP026326.1_2	149
CP026326.1_3	139
CP026326.1_4	624
CP026515.1_1	428
CP026515.1_2	149
CP026515.1_3	139
CP026515.1_4	624
CP026681.1_1	253
CP026681.1_2	640
CP026681.1_3	245
CP026681.1_4	130
CP026721.1_1	661
CP026721.1_2	72
CP026721.1_3	426
CP026831.1_1	422
CP026831.1_2	110
CP026831.1_3	420
CP026831.1_4	128
CP026932.2_1	420
CP026932.2_2	110
CP026932.2_3	422
CP026932.2_4	288
CP027015.1_1	100
CP027015.1_2	134
CP027015.1_3	388
CP027303.2_1	383
CP027303.2_2	373
CP027303.2_3	684
CP027303.2_4	416
CP027376.1_1	336
CP027376.1_2	186
CP027376.1_3	337
CP027376.1_4	412
CP027403.1_1	414
CP027403.1_2	104
CP027403.1_3	252
CP027403.1_4	414
CP027520.1_1	422
CP027520.1_2	110
CP027520.1_3	420
CP027520.1_4	128
CP028108.1_1	809
CP028108.1_2	503
CP028108.1_3	260
CP028108.1_4	260
CP028108.1_5	368
CP028325.1_1	149
CP028325.1_2	428
CP028529.1_1	361
CP028529.1_2	90
CP028529.1_3	302
CP028529.1_4	310
CP028578.2_1	420
CP028578.2_2	110
CP028578.2_3	422
CP028578.2_4	288
CP028813.1_1	288
CP028813.1_2	514
CP028813.1_3	178
CP028813.1_4	128
CP029566.1_1	362
CP029566.1_2	90
CP029566.1_3	302
CP029566.1_4	310
CP029709.1_1	827
CP029709.1_2	134
CP029709.1_3	75
CP029975.1_1	627
CP030118.1_1	303
CP030118.1_2	418
CP030118.1_3	411
CP030121.1_1	303
CP030121.1_2	418
CP030121.1_3	411
CP030357.1_1	220
CP030357.1_2	456
CP030361.1_1	220
CP030361.1_2	456
CP030364.1_1	220
CP030364.1_2	456
CP030369.1_1	220
CP030369.1_2	456
CP030716.1_1	220
CP030716.1_2	456
CP031705.1_1	174
CP031705.1_2	655
CP031705.1_3	260
CP031705.1_4	423
CP031705.1_5	405
CP031941.1_1	409
CP031941.1_2	43
CP031941.1_3	46
CP031941.1_4	484
CP032043.1_1	149
CP032043.1_2	428
CP032426.1_1	420
CP032426.1_2	110
CP032426.1_3	422
CP032426.1_4	288
CP032473.1_1	149
CP032473.1_2	428
CP032474.1_1	149
CP032474.1_2	428
CP032475.1_1	149
CP032475.1_2	428
CP032475.1_3	428
CP032475.1_4	149
CP032475.1_5	428
CP032476.1_1	149
CP032476.1_2	428
CP032476.1_3	428
CP032476.1_4	149
CP032476.1_5	428
CP032489.1_1	378
CP032489.1_2	107
CP032489.1_3	429
CP032489.1_4	438
CP032663.1_1	110
CP032663.1_2	139
CP032663.1_3	383
CP032900.1_1	149
CP032900.1_2	428
CP032901.1_1	149
CP032901.1_2	428
CP032901.1_3	428
CP032901.1_4	149
CP032901.1_5	428
CP032905.1_1	149
CP032905.1_2	432
CP032910.1_1	428
CP032910.1_2	149
CP032912.1_1	149
CP032912.1_2	428
CP032912.1_3	149
CP032912.1_4	149
CP032912.1_5	428
CP032913.1_1	149
CP032913.1_2	428
CP032913.1_3	768
CP032913.1_4	643
CP033250.1_1	420
CP033250.1_2	110
CP033250.1_3	422
